ID_REF	GSM1684095	GSM1684096	GSM1684097	GSM1684098	GSM1684099	GSM1684100	GSM1684101	GSM1684102	GSM1684103	GSM1684104
ILMN_2396786	174.0312	123.1937	220.0565	189.544	183.5549	134.6436	142.8415	152.5233	173.7335	191.0234
ILMN_2396801	85.04375	97.54269	89.8979	96.67957	89.15569	70.59222	85.40976	93.75667	84.63818	85.36492
ILMN_2396813	139.3782	165.7871	208.3149	212.2152	247.5311	239.3356	252.0804	210.3071	236.0659	243.4551
ILMN_2396875	98.63292	109.207	132.773	106.4083	106.5888	121.0266	93.8569	125.6754	109.8921	103.191
ILMN_2396903	94.75418	105.0174	125.5514	91.00653	99.84978	113.909	114.8268	86.06388	118.5216	108.8442
ILMN_2396947	110.5708	100.5325	97.83675	100.854	107.0261	99.24262	134.4459	126.8734	113.0415	137.4084
ILMN_2396948	115.2684	104.9032	108.9783	112.3211	115.3821	114.5704	131.2079	119.5892	122.0239	125.1951
ILMN_2396956	540.9668	552.2163	898.9688	907.4982	1253.725	1256.303	834.0911	816.125	1058.063	880.9665
ILMN_2396982	762.4562	805.7911	778.1652	821.1945	632.965	511.0703	468.1375	454.506	719.9909	580.9969
ILMN_2396991	165.8787	154.9588	144.4789	116.0895	246.1897	143.9489	225.8554	114.2757	131.0921	110.7342
ILMN_2396996	475.8421	367.0508	610.1171	497.0353	628.0131	598.4376	686.0013	613.8716	511.6433	438.5293
ILMN_2397024	2247.111	1977.413	1834.459	1883.878	1555.713	1545.848	2065.294	1954.011	2427.835	2526.842
ILMN_2397028	166.4311	159.1571	155.9408	188.323	99.53021	142.0123	154.1949	177.4725	183.4003	281.313
ILMN_2397178	87.77258	98.51776	92.66047	89.00574	85.65905	89.05045	88.16664	84.24716	103.2555	96.37486
ILMN_2397188	84.55756	90.25244	79.84122	97.6427	87.96397	89.98326	89.58611	100.9087	79.88505	81.10516
ILMN_2397199	120.4927	165.2155	120.3891	141.3479	144.9718	166.1358	120.8024	148.931	131.1888	164.7282
ILMN_2397223	92.67153	92.83204	105.9808	108.4131	92.24588	92.26456	105.1924	101.5539	101.5764	103.2464
ILMN_2397230	427.0912	335.938	435.9367	341.449	331.1022	339.8716	468.8899	441.0709	507.737	592.45
ILMN_2397231	651.2983	702.4534	574.4034	625.8814	456.5759	520.4371	496.3479	671.1306	572.4072	704.0975
ILMN_2397294	105.5344	110.9269	109.2983	90.12563	96.09511	95.6275	97.62157	108.5094	107.9732	102.4629
ILMN_2397347	117.259	99.48218	105.4672	96.52267	106.8333	101.3103	96.88798	99.68117	91.5276	106.132
ILMN_2397406	104.7147	103.4876	119.9072	98.26897	116.054	92.51087	99.93633	106.6994	99.48921	107.8141
ILMN_2397484	18744.63	16533.21	11594.59	9706.684	13806.02	9493.818	11803.98	14294.56	20583.46	19402.23
ILMN_2397521	174.1618	153.4414	130.5399	133.152	109.5219	152.1981	125.5011	124.3445	118.4678	148.5109
ILMN_2397571	90.0166	92.81323	116.7023	97.93484	116.0044	125.4421	127.8438	128.6477	119.9518	123.094
ILMN_2397602	91.96127	107.3546	99.9234	91.45329	89.40879	97.98482	99.77222	99.83002	91.68307	109.887
ILMN_2397627	317.3378	296.1946	239.7542	278.1691	159.843	175.4462	290.1399	343.0669	245.0107	294.4274
ILMN_2397646	82.33846	82.81877	82.21054	90.84109	80.57162	84.10711	78.80714	96.34335	88.10072	81.6434
ILMN_2397721	620.101	402.1276	861.3301	657.812	771.6093	679.1552	731.3796	516.0364	766.0167	550.8422
ILMN_2397750	333.0828	305.0367	223.3722	199.8679	183.0277	327.6203	228.8254	261.2732	180.8128	153.4814
ILMN_2397776	96.50262	89.38091	106.4171	94.78991	107.6185	88.54778	133.8905	101.1466	102.757	91.65264
ILMN_2397795	109.8703	102.8884	127.514	102.8161	135.4975	119.3627	133.4007	121.8573	116.4108	109.4054
ILMN_2397841	115.2725	118.6293	105.1624	103.2064	105.6295	112.6973	98.92557	110.3221	105.703	105.0264
ILMN_2397842	102.2313	103.0588	134.5887	113.051	104.0397	102.0238	104.0129	98.95603	123.7702	105.4738
ILMN_2397846	111.0069	105.1461	102.5714	96.05585	103.147	101.0627	112.2536	96.6124	99.69537	86.38828
ILMN_2397880	912.0211	725.2679	278.0178	334.1739	249.7694	398.8534	263.3114	413.8624	184.1518	265.8655
ILMN_2397954	176.8625	135.2224	288.8615	179.7399	275.9913	217.5001	231.4393	164.1233	243.8771	188.8195
ILMN_2398039	247.286	207.2474	179.1247	195.9319	186.0291	186.1355	212.3027	177.6248	186.1104	184.9712
ILMN_2398077	112.6931	107.5795	114.5147	110.673	102.8519	123.9383	110.9943	100.8122	109.5536	99.36768
ILMN_2398107	277.6474	335.535	266.3245	363.2142	292.8259	383.2917	240.7552	559.8412	258.7868	280.4342
ILMN_2398159	91.5647	86.62456	94.35718	90.45967	85.75807	87.4254	77.61346	97.29594	97.59905	87.52947
ILMN_2398184	87.27628	92.52032	94.55958	95.67702	90.53072	106.463	97.81812	98.96363	99.30441	90.88028
ILMN_2398211	109.4432	98.50951	113.1822	102.7265	103.1062	118.3211	119.1055	110.2891	113.58	106.342
ILMN_2398235	93.61713	89.6444	92.4287	97.47952	94.83241	114.4714	108.7736	118.2113	109.907	130.8248
ILMN_2398261	98.85548	105.8847	93.54787	95.96934	99.26086	99.66837	88.26207	86.28006	92.76267	129.057
ILMN_2398274	87.61569	91.66415	145.2112	94.12572	206.4691	107.7836	114.8174	104.1834	114.8059	88.33221
ILMN_2398294	115.0912	109.0675	105.0342	109.3612	126.6184	108.0259	126.5909	103.1963	110.8905	102.5034
ILMN_2398378	110.5879	115.6402	125.5655	117.4957	110.015	110.4932	109.9398	130.0843	98.72659	116.2045
ILMN_2398388	362.9619	378.3848	367.7489	497.844	335.1871	496.8608	437.3549	584.6821	445.915	753.052
ILMN_2398403	125.067	123.0157	168.0839	119.8753	154.9861	144.6964	156.0974	127.5628	128.13	129.0098
ILMN_2398408	128.2664	119.4819	111.1055	127.4849	122.8811	135.5065	135.4862	133.6815	141.1801	133.8946
ILMN_2398432	957.614	1198.092	1442.719	1504.356	1186.379	1196.045	1064.896	1178.644	1771.223	1859.728
ILMN_2398474	90.14457	97.33884	89.9161	105.2489	93.59924	94.89562	109.645	172.4577	102.6215	119.3957
ILMN_2398489	110.2717	114.6653	144.4207	139.8983	166.9362	167.0217	168.8305	111.0653	164.8482	141.1942
ILMN_2398572	639.688	310.3228	227.3927	172.2723	1005.568	632.3448	222.912	166.7822	219.6032	163.0215
ILMN_2398587	199.9496	165.0316	258.448	210.0863	253.5905	227.0176	237.0333	259.3884	244.6968	158.6826
ILMN_2398627	88.69819	84.41908	93.55222	103.387	92.78023	88.75459	95.32526	89.13187	95.24815	95.49915
ILMN_2398664	114.0235	125.1269	128.2242	123.1455	117.0867	119.463	146.4842	119.5909	132.5335	135.9288
ILMN_2398711	97.57857	94.03714	100.1121	102.2341	90.15696	93.32817	89.75656	86.15015	101.9181	98.08463
ILMN_2398815	98.8382	119.7226	118.7818	115.9223	99.9813	96.89429	99.86231	95.54156	112.9947	95.70493
ILMN_2398847	413.5333	253.825	258.7111	169.381	236.4323	198.2721	356.1365	233.1514	285.1463	227.1469
ILMN_2398865	177.762	138.1982	129.2408	133.1903	157.5261	142.7272	221.7675	202.2875	224.6945	225.2053
ILMN_2398903	215.4987	229.4423	199.9819	265.1356	171.8231	271.1551	248.7477	340.5329	180.5782	234.7019
ILMN_2398926	183.7544	169.9287	190.7415	179.5757	143.4463	150.2793	181.3981	151.7291	133.8946	128.3752
ILMN_2398939	116.8688	97.14775	150.6003	109.2294	163.912	130.4905	193.5831	118.8332	142.2564	102.9099
ILMN_2398995	212.3334	211.1755	281.5324	190.6359	345.4059	272.622	289.1816	238.6207	187.6521	199.2433
ILMN_2399016	93.90578	82.59377	75.64779	94.4473	89.24744	82.90143	96.85871	91.42904	90.82706	97.09778
ILMN_2399036	86.13702	84.81915	102.0261	94.06548	121.3898	104.1324	102.7095	109.9258	101.1386	100.04
ILMN_2399100	108.9682	109.3393	111.0269	105.9645	105.6375	105.0879	124.0675	120.0912	110.5863	104.0977
ILMN_2399140	237.0333	342.0675	260.1689	243.4551	198.8044	241.0779	235.0277	279.4761	262.851	350.747
ILMN_2399174	136.1342	90.83994	128.5161	112.8455	143.4167	113.5779	148.4766	121.0013	163.3908	122.9233
ILMN_2399190	102.0515	90.03284	103.6732	87.3774	111.31	93.5317	112.3474	118.896	105.2327	88.4336
ILMN_2399208	122.822	116.5411	126.4909	157.7926	96.19843	105.5001	128.0601	121.6954	122.6358	105.5925
ILMN_2399264	157.6907	182.4949	217.7611	187.9647	243.9541	255.1653	320.4901	308.4403	245.2937	206.44
ILMN_2399300	126.6777	156.8599	106.4486	105.1264	105.4489	105.269	102.9307	112.0779	108.7822	120.4205
ILMN_2399304	116.7725	114.7212	105.9494	102.7197	114.5348	110.4111	119.6125	107.7839	119.4453	105.7143
ILMN_2399310	254.723	306.536	231.8071	280.2191	242.8332	232.7203	230.2912	252.4841	275.5422	211.2426
ILMN_2399328	238.4266	228.0478	289.1816	267.4259	280.6649	196.8688	145.2646	164.5236	276.1981	201.0641
ILMN_2399363	608.9877	247.7289	131.5053	113.919	332.4943	155.7671	297.6592	175.6098	287.1379	168.5669
ILMN_2399392	341.6357	267.7559	421.6067	413.4385	273.0891	262.7544	284.7996	269.4926	389.9532	274.6943
ILMN_2399431	175.885	160.035	237.82	240.9915	311.2298	290.8743	269.8108	232.5303	252.9319	214.4504
ILMN_2399463	90.60932	86.89975	101.4145	84.83649	209.9565	153.0209	119.1713	99.15097	383.2917	222.2975
ILMN_2399489	110.8696	100.7562	120.0634	94.94237	120.4759	111.0296	104.9401	105.5263	125.794	118.7971
ILMN_2399497	255.3383	318.8417	296.7244	339.4877	232.0896	252.6444	246.3131	267.4751	243.5277	245.4269
ILMN_2399503	1033.009	1250.436	999.3461	1078.508	817.0269	686.0013	925.0571	799.9521	877.8783	1007.475
ILMN_2399523	114.2704	112.7729	123.3995	110.6261	105.446	110.5437	107.3084	96.9736	102.4091	106.5832
ILMN_2399571	86.15015	90.70788	91.51976	100.9209	86.54427	89.73312	85.73734	89.67549	81.31239	101.1333
ILMN_2399588	119.1297	110.0627	111.2554	111.5011	100.1859	115.4702	109.3895	124.9914	112.3703	111.5933
ILMN_2399622	214.2679	241.7494	211.8851	208.7885	213.7876	243.6383	237.1924	224.8202	271.5862	328.1602
ILMN_2399627	235.2085	218.898	209.0083	184.0898	203.2607	216.45	234.2188	235.5523	244.4016	247.7842
ILMN_2399686	147.5985	126.774	114.3569	133.346	115.4716	113.7392	118.7221	117.1675	107.2837	124.2943
ILMN_2399694	83.40648	96.46004	85.33259	108.0766	86.36025	93.38168	81.57044	85.64095	94.36028	102.9668
ILMN_2399769	92.86981	85.02695	83.65832	88.33373	83.65086	86.5263	100.2463	82.22713	92.64643	98.84338
ILMN_2399827	121.8068	106.4234	107.4584	114.2068	106.8128	102.6035	98.96098	97.9835	126.3112	101.3423
ILMN_2399877	193.0967	124.1617	158.2044	153.0077	141.5722	146.7062	160.0804	176.4717	176.7376	154.7982
ILMN_2399893	150.6823	132.9652	209.35	184.7954	231.0442	236.4579	301.6301	256.3239	217.3423	178.0244
ILMN_2399896	654.8124	700.6205	568.5923	697.4006	600.8922	743.817	990.4075	1040.687	1069.982	1083.972
ILMN_2399919	96.75031	97.88079	93.30733	125.0647	98.33456	104.9011	106.5854	104.4718	119.6225	98.91738
ILMN_2399933	77.20047	75.13934	92.1949	82.9598	93.05002	79.23297	84.55898	88.51941	91.36445	97.81264
ILMN_2400030	138.1797	131.6863	167.9902	163.32	188.4506	246.4395	210.1322	357.0683	194.6888	238.538
ILMN_2400143	134.5978	110.6999	123.5697	142.8974	133.4257	129.7671	152.1089	135.2112	146.3231	120.6995
ILMN_2400183	191.2701	215.417	252.7725	222.554	236.225	236.1103	281.7419	198.7072	216.8662	170.9784
ILMN_2400206	102.9244	104.8236	103.1025	104.573	94.71071	106.0643	104.0965	116.0649	103.641	107.5107
ILMN_2400219	129.5818	157.0147	114.6446	154.0092	175.3081	162.2656	140.7267	129.9794	129.7643	123.8725
ILMN_2400250	113.5751	136.9827	103.6286	132.8328	106.7246	111.8149	95.64948	106.7653	102.7988	108.7306
ILMN_2400292	183.1806	171.941	229.495	229.9726	253.825	211.373	265.3207	291.1961	197.9757	193.2488
ILMN_2400297	123.9656	113.1175	144.2919	165.3824	138.0252	163.2684	167.6505	158.3262	127.9934	122.1348
ILMN_2400322	91.0132	90.37206	125.15	97.05151	119.221	94.35897	116.0911	120.6736	94.03865	123.2017
ILMN_2400326	158.0054	149.1542	194.036	162.678	163.7535	154.6998	195.6554	154.6753	120.1013	133.3916
ILMN_2400352	131.0329	123.7971	111.8011	111.0008	116.5987	94.96473	98.13422	94.42209	114.9628	112.3286
ILMN_2400360	97.51319	95.19755	86.40195	106.21	95.8791	95.71997	120.7661	89.27515	96.15656	88.37927
ILMN_2400372	122.813	99.75052	127.0657	97.88371	153.4263	105.7329	119.463	113.2082	147.1594	101.3388
ILMN_2400407	89.0943	88.36525	84.39098	80.17979	72.10361	81.52126	88.19418	84.72477	92.85128	83.03145
ILMN_2400448	89.35551	87.81603	102.1121	106.5592	92.54697	86.117	114.4448	129.9436	105.4424	100.1404
ILMN_2400500	360.0916	293.7429	400.5841	355.1681	522.4254	483.8224	577.5128	416.9672	479.0382	369.4218
ILMN_2400512	95.58817	81.73593	115.2924	92.09281	109.7525	116.2013	93.963	95.73166	94.15299	96.22894
ILMN_2400546	150.6657	125.1397	141.8533	117.2687	131.1497	145.4779	136.1767	134.6121	140.9493	116.9579
ILMN_2400583	98.78824	120.4269	108.641	101.9648	106.0918	107.3261	109.4395	116.1202	127.0518	108.8754
ILMN_2400603	105.6172	112.9698	122.5557	102.2547	112.4882	115.2535	107.8722	102.3239	115.7424	103.2003
ILMN_2400613	83.54507	83.23273	82.97345	88.27156	88.02371	101.9919	84.4593	87.14304	90.53462	94.94335
ILMN_2400644	120.1096	155.8802	129.3433	126.7663	118.086	112.3993	120.082	110.6838	108.2573	108.8211
ILMN_2400648	104.6247	109.015	91.21674	109.9398	108.1415	98.32387	118.9147	110.2123	120.5917	100.7907
ILMN_2400661	95.24924	99.1545	109.9247	90.24032	109.1388	108.4965	120.3701	122.6742	110.9565	111.9333
ILMN_2400663	87.72628	86.02642	82.72237	81.43857	77.10956	80.00112	95.48	95.55846	74.37846	98.80117
ILMN_2400759	91.68781	84.45166	92.35113	85.03292	103.5884	97.26897	97.14935	92.68187	96.87676	99.05402
ILMN_2400854	91.6342	88.38853	85.0218	80.03757	85.62365	85.59097	84.37588	86.19373	90.79356	97.53082
ILMN_2400874	2259.993	2812.505	2121.782	2396.507	1771.223	1754.903	1987.669	2287.812	2283.358	2651.459
ILMN_2400884	95.4483	102.5703	100.0881	98.19088	111.7738	103.4648	101.4247	116.3803	110.8118	114.393
ILMN_2400922	128.7296	119.6915	129.6812	126.1023	125.6637	128.9443	121.3536	112.1195	149.8256	128.3215
ILMN_2400926	110.9902	112.8932	98.11045	112.1386	102.0407	106.0248	113.6774	96.45707	90.20716	101.8475
ILMN_2400935	96.97535	85.27145	89.30223	92.35113	93.60458	103.457	101.3605	94.39091	89.55846	101.08
ILMN_2400940	128.3389	108.7294	116.9862	95.23068	129.8013	114.4015	109.5509	109.2628	134.5189	114.888
ILMN_2400947	336.5336	505.4789	456.5759	564.8972	441.5356	470.3595	442.1208	356.8669	527.0364	484.4076
ILMN_2401033	99.37271	100.7839	98.41413	96.22472	101.4225	93.21441	112.2214	129.3461	119.7902	113.9754
ILMN_2401057	1977.413	1611.698	1230.863	1680.435	1370.804	1315.761	996.445	1091.183	1162.876	993.7509
ILMN_2401143	100.1638	100.874	124.6351	100.8547	110.4452	115.7099	108.9369	97.16561	91.04138	93.98331
ILMN_2401155	1193.485	1241.733	1068.629	1275.02	1194.895	1130.772	1227.09	1187.257	1573.439	1383.462
ILMN_2401253	111.5549	104.6432	123.3038	109.3562	105.3652	116.1411	93.18619	114.5739	111.2384	133.0968
ILMN_2401258	111.6401	120.4446	134.5565	126.6777	138.573	135.3601	148.9733	156.3702	146.5762	141.7515
ILMN_2401263	129.5002	188.713	115.5191	122.2997	110.5313	117.0727	105.939	140.9847	141.4811	141.3893
ILMN_2401344	98.6497	104.9894	95.42421	94.12157	102.2358	93.26669	84.31047	101.5607	95.56876	84.68679
ILMN_2401352	124.8886	100.2769	116.2764	93.78122	183.3046	107.7505	132.8387	91.82768	111.7991	97.95058
ILMN_2401436	108.8084	115.0889	106.5907	100.3484	92.22616	113.4591	96.25315	95.61338	98.56626	86.02069
ILMN_2401457	84.4356	99.33277	85.14024	80.10381	87.3098	101.0608	91.38931	101.3775	74.13152	84.98135
ILMN_2401494	109.4963	97.11559	94.38077	106.6049	97.07272	102.7243	99.21075	95.35748	108.8084	102.5954
ILMN_2401618	176.0179	163.7535	204.8845	164.861	238.3742	165.3956	177.0362	149.1173	162.5347	143.0636
ILMN_2401641	106.694	116.1248	121.7742	113.7339	121.5591	122.9844	114.0818	98.53484	92.675	108.1088
ILMN_2401701	159.3276	111.411	199.2216	160.5795	176.2256	173.8954	180.8128	155.052	174.7922	153.3153
ILMN_2401714	127.9653	141.764	116.5584	126.8438	124.1558	113.5279	122.9717	107.8722	124.5905	110.3786
ILMN_2401730	187.1377	158.213	131.0921	165.3956	157.7574	245.0028	188.8195	225.0684	190.7415	244.5311
ILMN_2401761	122.6997	120.2261	136.7045	129.6443	132.7087	139.3265	175.4692	149.0299	141.3479	135.2773
ILMN_2401769	168.0489	138.173	260.7789	238.989	224.8706	224.8432	241.4265	164.0146	215.3127	198.5994
ILMN_2401770	129.4173	116.5466	105.9742	120.8773	115.3712	137.227	120.7716	120.8622	120.588	137.3538
ILMN_2401779	104.1646	101.189	123.852	110.9962	123.2418	112.3037	112.7858	114.3967	128.1689	118.8731
ILMN_2401822	238.8057	290.2041	257.4805	305.0367	267.5525	342.8189	280.6649	342.0675	244.3681	247.9736
ILMN_2401826	125.8575	173.7592	154.4108	151.1231	130.4745	155.3019	128.9587	147.7374	138.5847	121.1
ILMN_2401844	96.85535	117.7411	114.1672	111.644	111.028	108.4708	93.22166	130.5399	107.802	109.6234
ILMN_2401873	135.476	124.9505	113.4769	123.6953	104.6257	111.673	122.2453	128.5771	129.5057	109.4547
ILMN_2401878	128.8021	138.2671	129.188	120.2609	146.0883	137.0513	115.9975	115.9736	129.7336	125.2148
ILMN_2401883	118.5867	128.1838	126.9263	105.9231	106.5181	136.5552	102.4091	107.7319	100.6678	126.6777
ILMN_2401884	87.27742	99.15984	91.42049	93.06251	97.34019	95.68604	112.2286	97.0594	98.4448	108.8393
ILMN_2401906	10228.37	10787.44	6975.385	6319.409	10821.25	6485.982	9339.601	9078.552	14889.06	14889.06
ILMN_2401927	91.08407	79.47411	86.00346	88.32307	92.11876	96.04339	90.74168	92.13184	89.45977	87.99586
ILMN_2401933	161.5867	144.9133	136.1075	103.0193	162.1379	119.4954	131.5946	130.5494	138.862	112.8319
ILMN_2401946	141.9155	120.7882	104.3908	119.5237	117.2098	104.6955	96.2233	112.8821	121.9434	96.83707
ILMN_2401964	108.3493	90.56287	85.54297	106.6039	95.05392	95.99272	104.3057	99.5538	91.41851	107.4396
ILMN_2401978	1383.462	1732.012	1415.369	1699.254	1159.036	2054.994	1368.054	1651.926	1249.773	2150.023
ILMN_2401987	111.9354	93.91662	96.62488	101.0089	99.98688	105.9419	103.4968	107.1875	107.6541	105.165
ILMN_2402042	132.9907	104.7183	90.21383	99.7422	105.6842	104.9078	101.5929	100.242	101.4393	114.9472
ILMN_2402079	160.511	139.7964	164.7732	110.4235	136.2482	106.8753	224.6024	119.8449	201.1007	134.7212
ILMN_2402090	94.87209	102.9232	98.15837	111.6774	116.6971	104.2285	107.9481	83.48454	97.41947	112.393
ILMN_2402106	79.74268	81.94177	88.62454	88.0937	82.56904	85.85543	80.81661	92.58404	98.80582	90.92215
ILMN_2402131	632.3448	651.7766	628.5041	528.2625	806.8352	741.3265	581.371	505.3505	497.6739	522.5759
ILMN_2402168	617.778	650.9344	712.7	788.0966	658.1472	702.7689	668.5594	718.039	739.9467	785.7821
ILMN_2402172	91.26096	116.8728	100.358	90.91129	105.3602	107.6908	105.1986	97.21446	117.8034	111.257
ILMN_2402272	147.357	152.3671	207.2474	163.6912	371.9305	312.883	421.788	282.9573	240.3384	195.1327
ILMN_2402303	119.3469	116.52	112.7621	120.6947	110.0177	104.0864	119.4542	103.6756	100.1197	108.3505
ILMN_2402341	222.8012	137.3411	232.5611	131.3535	240.5576	153.5184	172.7201	142.5842	189.1417	127.6644
ILMN_2402363	473.1629	509.1663	304.9096	411.2342	298.6009	383.6605	262.1822	351.7766	365.182	419.0053
ILMN_2402392	139.1782	116.5615	106.8141	117.1698	121.3457	122.3573	120.0234	112.4153	101.9166	123.1287
ILMN_2402416	619.0172	752.3494	616.3976	799.1927	429.997	733.5534	1193.485	1706.777	537.2963	878.7738
ILMN_2402463	138.1178	114.7319	102.7243	123.6471	131.4759	136.5664	128.3792	122.1028	118.195	127.2123
ILMN_2402499	134.8069	183.6127	170.7994	161.7729	149.675	170.2487	141.3135	156.7638	126.8438	141.3822
ILMN_2402556	86.98043	83.8727	98.21212	95.53909	95.98994	93.44302	115.6375	108.068	94.3392	105.0354
ILMN_2402558	136.7016	138.2401	147.6414	145.7322	147.7668	155.8044	165.545	148.8849	136.3545	148.7639
ILMN_2402581	105.4548	105.4001	114.2894	101.7956	111.4613	117.5678	100.1404	99.13515	109.1499	88.42998
ILMN_2402600	99.27697	105.635	101.3631	95.05954	91.92351	95.3132	98.1616	95.79898	102.0668	105.1348
ILMN_2402629	88.72726	93.19318	94.02108	91.23249	106.1922	98.16012	98.1713	93.81006	98.53732	91.04058
ILMN_2402640	114.3299	125.1951	112.1726	96.66813	100.874	98.73662	99.57794	118.5879	111.1194	106.6338
ILMN_2402674	321.3963	423.2926	254.0998	240.1583	319.5799	373.2789	198.085	195.0521	203.7051	174.6744
ILMN_2402766	386.423	350.1136	353.3032	385.079	365.8697	452.5171	574.8405	450.3686	453.9848	398.1014
ILMN_2402798	294.4274	387.2557	490.8516	467.4172	421.3204	552.4495	587.1201	497.9557	563.3505	511.4012
ILMN_2402805	624.8629	671.3826	504.3689	693.8184	496.4775	668.7757	465.0446	604.0244	563.5258	1008.06
ILMN_2402806	411.5667	401.3517	275.0299	343.7865	251.4792	345.6272	219.3123	331.8264	377.1974	583.8585
ILMN_2402817	87.9157	80.72383	83.89966	87.63197	83.54821	83.08716	82.06849	79.48538	83.80667	91.40106
ILMN_2402874	89.18942	81.72933	80.32214	78.67994	83.57887	86.0552	78.72306	92.25621	96.70789	86.72186
ILMN_2402930	4946.141	6458.494	8685.783	8960.365	8221.608	7250.845	6893.429	7207.444	5186.665	4219.306
ILMN_2402936	550.6653	516.1326	657.1946	757.3267	466.4047	505.0507	890.78	924.764	711.8055	885.2051
ILMN_2402947	148.3345	131.6396	148.2218	174.3766	163.5706	205.6734	193.0967	201.7888	157.2729	197.1586
ILMN_2402972	148.9851	160.7936	151.3837	149.8256	155.8149	133.2353	157.3969	155.0191	201.5495	185.7365
ILMN_2403006	110.266	122.2299	98.86462	102.9299	109.9474	112.7328	121.4941	111.9281	101.0166	111.4285
ILMN_2403047	164.7628	157.7705	128.134	150.2446	124.9231	140.5968	130.9499	144.0941	126.2438	172.0766
ILMN_2403228	110.5546	105.8727	108.07	104.3295	102.6242	107.762	115.3532	99.40855	111.0339	108.8568
ILMN_2403237	98.1054	91.4666	160.9498	98.29437	146.0938	101.3547	121.3745	107.0548	149.6577	111.1262
